artist	title	text
ケツメイシ	出会いは成長の種	思えば これだけ生きてきて<BR>俺は何人の人に出会えたろう?<BR>願ったような 出会いだろうか?<BR>良い奴ばかりでないだろう<BR>思えば これだけ生きてきて<BR>俺は何人の人に出会えたろう?<BR>描いたような 出会いだろうか?<BR>嫌な奴ばかりでないだろう<BR><BR>学校の友 バイトの社長<BR>ムカツク上司 恋人のあの子<BR>友から学んだ 助け合い<BR>初めてのバイトは忘れない<BR>耐えること学んだ 苦手な上司に<BR>感謝しきれない 今ではモロに<BR>あの子と過ごした日々 愛ばかり<BR>わが子に学ぶ 親のありがたみ<BR>子供が生まれてからの俺は<BR>つまらんことで怒らなくなった<BR>そこに多くの人が集まった<BR>話せば実は皆熱かった<BR>これまでの人生 これからも生きて<BR>出会う人が俺を変えるだろう<BR>次会えるだろう まさにその人が<BR>俺をまた成長させるだろう<BR><BR>思えば これだけ生きてきて<BR>俺は何人の人に出会ったろう?<BR>願ったような 出会いだろうか?<BR>良い奴ばかりでないだろう<BR>思えば これだけ生きてきて<BR>俺は何人の人に出会えたろう?<BR>描いたような 出会いだろうか?<BR>嫌な奴ばかりでないだろう<BR><BR>地元のつれ バンドの仲間<BR>頑固な教師 恋人のあの子<BR>夢から学んだ 競い合い<BR>初めてのケンカは忘れない<BR>家を抜け出して 夜通し語った<BR>夢はそれぞれに叶ったのかな?<BR>入り浸ったコーヒー屋のマスター<BR>無口な笑みに凄く癒された<BR>夢に向かって進みだす俺は<BR>周りも見えずに ガムシャラになった<BR>気付けばそこに誰もいなかったが<BR>同じタイプの仲間と出会った<BR>これからも人生 ガムシャラに生きて<BR>出会う仲間も増えてゆくだろう<BR><BR>次会えるだろう まさにその人が<BR>俺をまた成長させるだろう<BR><BR>思えば これだけ生きてきて<BR>俺は何人の人に出会ったろう?<BR>願ったような 出会いだろうか?<BR>良い奴ばかりでないだろう<BR>思えば これだけ生きてきて<BR>俺は何人の人に出会えたろう?<BR>描いたような 出会いだろうか?<BR>嫌な奴ばかりでないだろう<BR><BR>学校の友 バイトの社長<BR>優しい上司 恋人のあの子<BR>先生の記憶もかすれない<BR>今も生きるあの言葉忘れない<BR>初めてあの子に恋をした高2<BR>笑い話さ とっくのとうに<BR>弱小部活では負けばかり<BR>でも 共に見れた夢に泣き笑い<BR>社会に出ても 甘えた俺は<BR>うるさい社長には世話になった<BR>やがて音楽に人が集まった<BR>仕事となった 皆熱かった<BR>これからも人生 未熟さを知って<BR>出会う人が俺を変えるだろう<BR>次会えるだろう まさにその人が<BR>俺をまた成長させるだろう<BR><BR>君と出会い あなたと出会い<BR>君に学び あなたに学びを<BR>僕は 君から あなたから<BR>貰って 育って 今の僕がいる<BR>
ケツメイシ	トモダチ	※ずっと友だち だが時は経ち<BR>変わりゆく街の中で 共に育ち<BR>この街から力溜め 一からの<BR>スタートを切った君に 幸あれ※<BR><BR>△ずっと友だち だが時は経ち<BR>離れた街と町で 別々の道<BR>選んだり Random された人生を<BR>共に生きてる君に 幸あれ△<BR><BR>あれから いくつかの歳<BR>重ねていつの日か 過ぎてた日々<BR>意味もなく 語り明かした公園の<BR>鉄棒も今じゃ 小さく見え<BR>見えてた あの山の向こうも<BR>今じゃマンションだらけコンクリート<BR>ゆっくりと流れた時間 気付かぬ内に過ごした<BR>未完成の期間 ジタ バタ しながらも<BR>見たままの物を信じた そして笑った<BR>あの頃のダチ 街から離れても変わらず<BR>同じ気持ちで変わらずこの街で<BR>また出会ったならその足で<BR>更に変わった街 見つめながら<BR>語り明かそう あの頃の気持ちで<BR><BR>俺らは出会って 何年経ってんだっけ?<BR>もどかしい 矛先を そこらに 大人に<BR>ぶつけ合い互い教わりながら大人に<BR>なった今 わかった今 俺たちは友だち<BR>歴史の寝息と共に変わる景色<BR>懐かしい街並みは たちまちにあちらに<BR>育った町から 巣立ったダチでも<BR>変わらない気持ちそれこそが命<BR>あれから何年 汗ばらまいて<BR>お前らは未(ま)だ走り続けてるだろう<BR>常に前上 見てる 決める my way の<BR>気持ちで祈り それが愛しい<BR><BR>離れても与えて 生き様にやられて<BR>友と共に登り出して本物の男に<BR>なる日 わかる日までが共に変わる日<BR>なあそうだろう? そうなろうまた会おう笑って<BR><BR>(※くり返し)<BR>(△くり返し)<BR><BR>変わりゆく街の中で時経ち 思い思い形にして旅立ち<BR>もう見慣れたのか 景色 見上げた空<BR>いつの間にか星の数 へった夜空<BR>遠く どこに 居るだろうか 友は<BR>届く ほどに 声上げた ｢ここだ｣<BR><BR>あの日から 時の流れの中<BR>あの街はどこか 思い出置いたまま<BR>気付かず 忘れることも あるだろうが<BR>あの頃から見れば 共に育ち大人<BR>胸に夕日の色焼きついてますか<BR>共に流した涙乾いてますか<BR>俺ら別々の道進む 進めば 明日が俺らを創る<BR>変わってく中 変わらないものもあるから<BR>常に 胸に 君に 夢に<BR>だれ かれと 別れ重ね それぞれと 与え離れ<BR>未知の日に向かって 走り出す道のり<BR>一途に遠く 届く 互い 長い道のり<BR><BR>だれ かれと 別れ重ね<BR>それぞれと 与え離れ<BR>いくつもの出会いは 理屈ない願い お前<BR>俺の財産だと ここに書いたんだ<BR><BR>新たなる 旅立ちの前に 君の思いを<BR><BR>□いつか話せよ また会ったなら<BR>すべて話せよ また会ったなら□<BR><BR>また新たな その気持ちを胸に<BR>走り出す 君の思いを<BR><BR>(□くり返し)<BR><BR>今お前が不安に 思う事…<BR><BR>(□くり返し)<BR><BR>今思えば不安だった あの頃…<BR><BR>(□くり返し×3)<BR>
ケツメイシ	東京	※名前を呼ぶ 君の声が 今も胸に残る<BR>東京の街に住んで 大人になってたって<BR>今も 君を思い出す※<BR><BR>東京に向かう前の日 何の気なしに 君を呼び出し<BR>いつでも一緒に居た 思い出話に 花を咲かしたまま<BR>笑っていた 二人の顔<BR>次第に歪んでいき寂しさを 語り出す<BR>君のあの泣き顔 見ないフリをした 君の涙を<BR>受け止めたまま 迎えた朝<BR>押さえ込んだままの 僕の心<BR>本当のところ 僕も君と同じように 泣きたかったんだ<BR>ただ泣けずに 乗った電車<BR>走り出す 寸前 みんなの声が<BR>「帰ってくるな」と泣き叫びながら<BR>振った手 今も僕の中で<BR><BR>名前を呼ぶ 君の声が 今も胸に残る<BR>東京の街に住んで 一人で切なくなった<BR>時も 君を思い出す<BR><BR>そこには夢が溢れて 未だ見ぬチャンス 隠れてる<BR>なんて 話が違うね実際 やり直せるなら もう一回<BR>この都会 凄く冷たくて早い<BR>周りから見ると 触れたくて甘い<BR>いずれ自慢させて あげるから<BR>言った僕が 全てを投げてしまう<BR>別れ際 あの日皆の顔も<BR>涙すら出ない もはや過去の<BR>ある日何かが こぼれて<BR>誘惑に溺れ もう戻れね<BR>夢破れ明日へ あぶれてる<BR>そんな奴らで ここは溢れてる<BR>これだけの人がいるのに孤独<BR>僕の叫びは 何処に届く<BR><BR>名前を呼ぶ 君の声が 今も胸に残る<BR>東京の街に住んで どれだけ慣れてきたって<BR>今も 君を思い出す<BR><BR>何処にいても 不安にかられ ただ走り続け<BR>月日を重ね 僕には早すぎた 時の流れ<BR>人の流れに いつの間にか慣れ<BR><BR>目に見える物 見たくない物<BR>矛盾や 慣れない嘘を付くこと<BR>手に入れた物 失った物を受け入れ<BR>この街で 少し大人へ<BR>振り返れば ここ東京の街<BR>同じ寂しさを 持つ者達と語り合い<BR>孤独 不安 不確かな明日 分かち合い<BR>形を変えた あの頃の夢 まだ見続け 捨てきれず<BR>この胸の中にある その何かを 見つけるまで<BR>僕は帰らない<BR><BR>名前を呼ぶ 君の声が 今も胸に残る<BR>東京の街に立って 曇り空眺めてたって<BR>すぐに 君を思い出す<BR><BR>(※くり返し)<BR><BR>名前を呼ぶ 君の声が 今も胸に残る<BR>東京の街に住んで 大人になってたって<BR>ずっと 君を思い出す<BR>
ケツメイシ	トレイン	僕の中の高速列車は 今日もガタガタ言いながら<BR>夢と言う名の駅に向かって ひたすら走ってる<BR><BR>夢に向かって走るのか<BR>それとも 途中 腐って錆びるのか<BR>この僕 乗る列車はお構いなく<BR>今日も魅了 人をさらい出す<BR>なりたい物 やりたい事<BR>子供の頃の 夢見心<BR>それを燃料にして 走り出す<BR>途中下車 無効にて限りなく<BR>走る事 走り続けるほど<BR>夢大きく 数も増える物<BR>切符 書かれた「夢駅」の文字<BR>不安に駆られ 霞む一時<BR>「忘れるな」とあの気持ち騒ぎ出す<BR>その時 また車輪は回り出す<BR>列車 行き先は自分に見える<BR>だからこそ 僕は僕でいれる<BR><BR>動き出せ 僕の中の 少年のようなピュアなハート<BR>飛び出せ 僕の駅へ 草かき分け走り出せ<BR><BR>僕の中の高速列車は 今日もフラフラ舞いながら<BR>夢と言う名の空へ向かって ひたすら飛んで行く<BR><BR>夢見る限り レールは伸びる<BR>加速する度に 不安もよぎる<BR>今何処で 何処へ 向かってるかは 分からなくていい 夢詰まってる<BR>車掌いない 時刻表無い 自分次第 焦らず 気負うもん無い<BR>名も無さ駅で 止まるもよし<BR>鳴らす汽笛で 今日終わるもよし<BR>時には先の暗いトンネル いつかは必ず光が持ってる<BR>迷わせ 惑わせる 風を避け 自由の空眺め たそがれ<BR>ただ悠々と走ってく その積み荷の重さ 誰が知ってるだろう<BR>でも構わず 音立て 飛び立て 夢の空へ<BR><BR>ある朝 僕の噂 夕方 悪い噂<BR>そうさ 僕のせいさ でも気にせず進んで行く<BR><BR>ある朝 僕の噂 夕方 悪い噂<BR>そうさ 僕のせいさ でも気にせず進んで行く<BR><BR>動き出せ 僕の中の 詩人のようなキザなハート<BR>飛び出せ 僕の空へ 雲かき分け飛んで行け<BR><BR>加速する為に 前を向いて<BR>誘惑の風に 目をそらして<BR>花びらを舞い散らして 進んで行く<BR>ただ ひたすらに ひたすらに<BR>今 夢と言う名の駅へ 名の空へ…<BR><BR>動き出せ 僕の中の 少年のようなピュアなハート<BR>飛び出せ 僕の駅へ 草かき分け走り出せ<BR><BR>動き出せ 僕の中の 詩人のようなキザなハート<BR>飛び出せ 僕の空へ 雲かき分け飛んで行け<BR>
ケツメイシ	都会の夜	目的も無く歩く 都会の派手な夜の現象<BR>誰もが俺に無関心で 通り過ぎてく<BR>取り残されて見える 都会の派手な夜を逆走<BR>一人が好きな訳じゃないのに<BR><BR>都会の夜に飲み込まれた夜<BR>素直になれない 一人きりの夜に<BR>後悔はしない 一人きりの夜<BR>素直になれない 一人きりの夜に<BR><BR>この空気 時間 人の流れの中で<BR>甘え または 会わせる事も出来ない<BR>この孤独はなんだ<BR>人々の夢 欲望をはらんだ<BR>ここに生きる意味 分からぬまま<BR>取り残され 日も当たらずまだ<BR>同じ歩幅のヤツはいないのかい?<BR>なんて抱く わずかの期待もない<BR>素直じゃないのは生まれつき ただ<BR>辺り 周り やたら浮かれすぎ<BR>人々で昼は ごったがえし<BR>夜 裏路地 埋まる 酔っぱらいに<BR>日々感じる この苛立ちは<BR>抜けることすらない 未だにな<BR>オレとは異なる 温度差が<BR>感じさせる 寂しい ホントはな<BR><BR>都会の夜に飲み込まれた夜<BR>素直になれない 一人きりの夜に<BR>後悔はしない 一人きりの夜<BR>素直になれない 一人きりの夜に<BR><BR>また日が暮れ この街も 夜の始まり<BR>狭い空の真下に 人々の交わり<BR>静かにそびえ立つ ビルディング<BR>彷徨う 都会のジプシー<BR>目的なく 追い求める<BR>ものも無く いつも一人ここへ<BR>群れる事なく 媚びる事なく<BR>カラス鳴くまで ただ朝を待つだけ<BR>かつて自由と夢を抱え ここへ<BR>今は流れ 流され どこへ<BR>無意味に ただ時は 刻まれ<BR>「寂しさ」と「孤独」に縛られ<BR>OH もう 歩み止められない<BR>ON NO ロンリネス ワンナイ<BR>今日も夜と言う名の色に染まる<BR>そして オレの一日が終わる<BR><BR>目的も無く歩く 都会の派手な夜の現象<BR>誰もが俺に無関心で 通り過ぎてく<BR>取り残されて見える 都会の派手な夜を逆走<BR>一人が好きな訳じゃないのに
ケツメイシ	ドライブ	※Oh 晴れの日 君乗せて行く<BR>過去も 海も 山も 街も 全部越えて<BR>車で通り過ぎてく 今日から明日へと<BR>二人変わらぬままで<BR>ずっと笑顔のままで<BR>ずっと変わらぬままで※<BR><BR>緩やかなカーブを 風を切り曲がって行く<BR>流れ続けてる景色が 二人を包んで行く<BR>穏やかな陽気と 機嫌の良い君と<BR>思い出の場所も 今日だけは通り過ぎる<BR><BR>嗚呼 風が気持ちが良い<BR>迷い込む空気も 匂いが良い<BR>気まま気長に 抜ける力<BR>ドライブ楽しい となり 君なら<BR>ただ続く 道ひたすら進む<BR>たわいない 会話に頬緩む<BR>さぁ何処へ行こう 何処までも見よう<BR>気の向くままに行くのが理想<BR>ドライブ大抵 行き先は未定<BR>できるなら君と また来たいね<BR>だって 薄れたら 思い出はまた作れる<BR>今日この日二人 走り続ける<BR>吹かすアクセル 景色集める<BR>あなたはただ俺に 身を預ける<BR>盛り上がる程 早く時が経つ<BR>君とドライブ また走り出す<BR><BR>(※くり返し)<BR><BR>晴れ渡り 青く広がる空の下<BR>柔らかい日差し浴び 走り出した<BR>君の元 向かう頃<BR>窓の外響く この風の音<BR>行き先は未定 あてもなくて<BR>今日は二人でただ走りたくて<BR>この助手席は君のため<BR>サイドミラー映る景色は流れ<BR>見慣れた街を抜ければ見える<BR>あの海の風には心が癒える<BR>長いトンネル 抜け出て見える<BR>光る水面 照らす横顔<BR>微笑む君に僕はとろける<BR>見てるだけで笑顔がこぼれる<BR>ここから 今から 何処までも行ける<BR>二人はこのまま走り続ける<BR><BR>緩やかなカーブを 風を切り曲がって行く<BR>あてのない道が いつまでも語りかける<BR>穏やかな陽気と 機嫌の良い君と<BR>僕の目に映る景色に 君が重なってく<BR><BR>Uh 内容が無いような話に 笑ってる<BR>君を横目に見て 僕は気付かないフリをする<BR><BR>青い空高く 昇る陽照らす<BR>まだ見ぬ街に 思いを描く<BR>疲れ忘れ 踏むアクセル<BR>高鳴る胸 君への想い溢れる<BR><BR>とばせ とばせ ほら 手をのばせ<BR>吹き抜ける風感じて あの空へ<BR>できるなら ずっとこのままで<BR>作る思い出 また ここからで<BR><BR>二人で描いた道を 今走り出し<BR>思い描いてた場所へと 何処までも<BR>進んでく 遠くへ<BR><BR>晴れの日 君乗せて行く<BR>過去も 海も 山も 街も 全部越えて<BR>車で通り過ぎてく 今日から明日へと<BR><BR>Oh 晴れの日 君乗せて行く<BR>過去も 海も 山も 街も 全部越えて<BR>車で通り過ぎてく 今日から明日へと<BR>二人変わらぬままで<BR><BR>ただひたすら 走り抜ける道も<BR>行き先 あてもなしに行ける 君と<BR>風に吹かれ 光に包まれ<BR>流れる白い雲 追いかけ<BR>窓の外 見える景色 風景<BR>できるなら 二人 ずっと 遊泳<BR>思いを乗せ この時を越え<BR>君とドライブ 走り続ける<BR>
ケツメイシ	夏の思い出	※夏の思い出 手をつないで 歩いた海岸線<BR>車へ乗り込んで 向かったあの夏の日<BR>なんて思い出して 感じるこの季節が<BR>来るたび思い出してる 思い出せる※<BR><BR>夏の連休 早めから計画立て 正確な集合時間<BR>時間にルーズな自称「遊び人」遊びならダラダラせず 朝から<BR>点呼は完了 天気は良好 向かう先 夏ならではの旅行<BR>山 川 よりやっぱ海 男女混合で最高にGroov&#039;inな 音楽かけ<BR>ガンガン車に照らす 陽はサンサン やる気はマンマン<BR>なぜなら車で ビーチボール膨らまし 頭クラクラ<BR>窓を開け 切るクーラー 辛すぎるほどの暑さ 感じながら<BR>ダラダラ汗流し 笑いながら過ごした夏の日<BR><BR>(※くり返し)<BR><BR>潮風に抱かれ 素晴らしい眺め 見に行く連れと 気の合う仲間で<BR>隙あらばさ 無理な体に 鞭打ち向かう 海 山 川<BR>車からも海パン 戦闘態勢万端 薄着ギャル横目 うずきだす横で<BR>取り出すビール すぐ飲み出すし よろけ出す横で 踊り出すし<BR>タイムです 脱ぎなさい あなたタイプです<BR>なんてオノロケな オトボケを そこのギャルにお届け<BR>テキ屋に祭り 打ち上がる花火 淡い物語は 楽しいばかり<BR>さざ波 砂文字 さらってゆく 夏の終わりを わかっている<BR>残るのではなく 残すのである 夏の思い出は ここにもある<BR><BR>(※くり返し)<BR><BR>いくつ夏を走り抜けても 変わらない青い波の群れ<BR>波風 抱かれ 響く古い恋の歌も 今では真夏の夢<BR>思い出す 二人通った渚 夕日で黄金色に輝いた<BR>夜風舞う 浜辺を歩く時は 月明かりの元でキスをした<BR>君が 夏が好きで いつかノリで確か 海へ行ってからそのまま<BR>灼けた肌から 見せた笑顔に君と海の虜に<BR>あれから月日流れて 寄り添い笑った 写真を眺めて<BR>浜辺で一人 二人の夢ほどいて 振り返る あの夏の思い出<BR><BR>(※くり返し)<BR><BR>1人だけで過ごす夏の日に(夏の日あの時 思い出す場面)<BR>振り返るとき<BR>来るだけで また思い出してく 夏の日 物語<BR>また 増えてゆくだけ<BR><BR>(※くり返し)<BR><BR>終わりはかない 夏は待たない<BR>だが夏へのこの思いはやまない<BR>辛すぎる暑さ 思い出すはずさ<BR>遥か いやまた待ったら夏だ<BR>夏から秋って だったら何?<BR>夏物語りを待つものばかり<BR>思い出せる? 思いかげる間もなく<BR>俺らまた夏に会える<BR>
ケツメイシ	涙	思うまま泣いて笑う君は 俺の心奥底まで響いた<BR>周り見ずに1人傷つき そこで己脆さに気付き<BR>人目はばからずに涙流して 嫌なことから無理矢理羽ばたいて<BR>答え出す自分の中で 涙、乾いたら違う眺め<BR>時に夢やぶれ涙溢れ まだある先進むべき明日へ<BR>弱さを見せる 怖さも癒える ありのままで俺で居れる<BR>抑えこんだ感情なら今出そう ありのまま生きるならば今だぞ<BR>涙の数だけ大きくなる訳 そこに本当の自分があるだけ<BR><BR>※溢れた感情は単純にこぼれる涙 止めずに泣いて枯れるまで<BR>溢れた感情は単純に疲れた君を そっと包んで忘れるため※<BR><BR>いくつも熱く胸をめぐる 感情は瞳に溢れてくる<BR>いつでも泣きたい時 泣けばいい ありのまま思うまま涙に<BR>ただこらえて 気持ち抑えて 一人で強がることはやめて<BR>人陰に逃げずに俺と二人で こぼれた滴強さに変えて<BR>涙は乾き 目の前の鏡に写る その瞳の輝きは<BR>忘れない もう隠さない 泣いても最後にまた笑いたい<BR>これから生きていけば涙するもの それこそが君が今生きること<BR>今は何も言わなくていい 涙を流すそれだけでいい<BR><BR>(※くり返し)<BR><BR>君と出会って 夢追っかけて<BR>少しずつ形になって また悩んで<BR>何でだろう? 悩んでんだろって<BR>やけになり 独り身でのnight and day の中で<BR>人に傷つき 時にムカつき 自分の弱さに気付き<BR>ズキズキする胸の鼓動を 抑える感情論を<BR>唱え出すことで こらえたところで 答えは壊れた心で<BR>泣いて 泣き疲れるまで 湧いて 湧き溢れ出てくるだけ<BR>目に一杯にため込んだ 涙と引き替えに<BR>この機会にまた一つずつ 強くなりつつ<BR>古い靴 脱ぎ捨て歩いてゆく<BR><BR>胸に溢れたその想いを 泣いて(泣いて) 笑って(笑って) 表せるなら<BR>孤独に泣いた夜も 聞かせてよ(泣いて) 笑って(泣いて) 何度でも<BR><BR>(※くり返し)<BR>
ケツメイシ	夏とビールとロックンロール	夏らしく踊れベイビー<BR>汗かいたセクシーなレイディー<BR>潮吹いて足カクカクでも 飛び跳ねて行け<BR>夏ロックンロール 盛り上げろ<BR>夏ロックンロール 騒ぎたいだけ<BR>朝から晩まで ビールとロックンロール<BR><BR>踊る準備は出来たか?<BR>出来たら 挙げなよ 手から<BR>そのまま 飛んどけ<BR>いい汗かくなら ビールは飲んどけ<BR>北は北海道から 南は九州沖縄<BR>住んでる土地やら 男や女や<BR>年令もろもろ 関係ないから<BR>夏だから 心から 騒げ!!<BR><BR>おてんと様 今騒ぎ出す<BR>肌もあらわ あなた見りゃ上がります<BR>騒げ 上がれ テンションならもう高め<BR>太陽とガチンコ 騒げ まだ足りんぞ<BR>ジジイも首振る 朝からばばん晩<BR><BR>踊り疲れてないかい?<BR>これじゃ まだ物足りない<BR>楽しさ分かち合いたい<BR>知らない歌も だいたい<BR>で歌えば 問題ない<BR>ここで君と踊りたい<BR><BR>夏らしく踊れベイビー<BR>汗かいたセクシーなレイディー<BR>潮吹いて足カクカクでも 飛び跳ねて行け<BR>夏ロックンロール 盛り上げろ<BR>夏ロックンロール 騒ぎたいだけ<BR>朝から晩まで ビールとロックンロール<BR><BR>その純白ビキニに飛びこんで<BR>俺様自身 放りこんで<BR>なんて妄想 夏ですから<BR>言ったらギャル皆 去ってくから<BR>ババアも脱水 ブッ倒れちまうぜ<BR><BR>さあ その体で<BR>感じたままで<BR>祭りだ 騒げ<BR>誰でも 彼でも<BR>oh… 踊れ<BR>暑い太陽の真下に<BR>酔って 男も女も交わり<BR>夏の始まリ move your boby<BR><BR>騒げ rock&#039;n&#039;roller<BR>夏だ rock&#039;n&#039;roller<BR>踊れ rock&#039;n&#039;roller<BR>君は rock&#039;n&#039;roller<BR>夏だ rock&#039;n&#039;roller<BR>踊れ rock&#039;n&#039;roller<BR><BR>踊り疲れてないかい?<BR>これじゃ まだ物足りない<BR>楽しさ分かち合いたい<BR>知らない歌も だいたい<BR>で歌えば 問題ない<BR>ここで君と踊りたい<BR><BR>踊り疲れてないかい?<BR>これじゃ まだ物足りない<BR>楽しさ分かち合いたい<BR>知らない歌も だいたい<BR>で歌えば 問題ない<BR>ここで君と踊りたい
ケツメイシ	何故歌う	感じた事柄　愛したものから<BR>心にモロに響いた言葉は<BR>それは　俺らが歌う力となる<BR>純白の紙は　イメージに染まる<BR>言い切れない事　聞き切れない物<BR>上べ面で比べ　見切れない事が<BR>あるから俺ら　歌い続ける<BR>怒り喜び　そこにぶつける<BR><BR>伝えたい事が　あるから歌う<BR>あなたに届けと　マイクをつかむ<BR>時に自ら問い　人の道を説き<BR>そして何か　感じて欲しい<BR>小さな勇気　支えになれば<BR>明日も　優しい笑顔であれば<BR>また誰よりも　オレらしく歌う<BR>愛ある言葉で　心を繋ぐ<BR><BR>俺ら何故歌う?　感じたまま<BR>言い足りない事　ばっかりだから<BR>俺ら何故歌う?　感じたまま<BR>聞き足りない物　ばっかりだから<BR><BR>描いては消える　デカい願いと夢<BR>もがいて　続ける　毎日がコレ<BR>歌う事　伝える言葉の力信じ続け　今日まで<BR>マイクを通し　愛を歌い　続ける事で　罪を償い<BR>この広い世界が　少しでも変わり始めるなら　平和の為に<BR>何故なら今日も　君が笑う為だけに　何故か俺ら歌うたう<BR>選ばれし物ならば　喜んで　マイクに込める　情熱を<BR>真で捉えてくれる君らに　向ける<BR>堪えて　耐えて行く事も義務<BR>君が　俺ら求め続けるなら<BR>ずっと　俺ら歌い続ける<BR><BR>俺ら何故歌う?　感じたまま<BR>言い足りない事　ばっかりだから<BR>俺ら何故歌う?　感じたまま<BR>聞き足りない物　ばっかりだから<BR><BR>悪口　悪ぶり曲　気分害す<BR>うんざり　やめてくんない?　自分らしく<BR>歌いたいもっと　意味のあることを<BR>つかみたいそこに　意志のあるものを<BR>例えば　『世のおかしい』 に対し　指をさす<BR>マイク持ち　言わないなら　それ罪となる<BR>奪えない気持ち　伝えたい人に<BR>届け　轟け　君の耳元へ<BR><BR>またペン握り　言葉探してる<BR>今日も長い夜　明かしてく<BR>そして音にのせる　魂込める<BR>その心　幾重にも染める<BR>たとえその歌が　響かなくても<BR>今のあなたには　意味が無くても<BR>いつか　光る言葉であれ<BR>乾いた心　満たす言葉となれ<BR><BR>俺ら何故歌う?　感じたまま<BR>言い足りない事　ばっかりだから<BR>俺ら何故歌う?　感じたまま<BR>聞き足りない物　ばっかりだから<BR><BR>俺ら何故歌う…
ケツメイシ	流れ	強い風に乗って　蝶のように舞って<BR>向い風も恐れず　手のなる方へ<BR>今　雨が降って　いつか川になって<BR>何事も恐れず　俺を待つ方へ行く<BR><BR>流れ　流れ　流れて　流され<BR>未だ　何処へ行くのかさえ　分からね<BR>力及ばず　その手届かず<BR>川底の石の如く　転がる<BR>人は所詮　弱くて孤独<BR>生まれた夢は　儚くて脆く<BR>溢れる想い　浮かんで消えてく<BR>見えない明日を　信じて生きてく<BR>名もない　この地に生まれ<BR>その身を委ね　雨に打たれ　風に吹かれ<BR>この命　果てるとも<BR>意志は貫く　力尽きるとも<BR>変わることはなく　東から西へ<BR>陽はまた昇る　火がまた灯る<BR>自由という名の　運命(さだめ)の中で<BR>人は　心は　夢は　流れ<BR><BR>泣き続ける赤子のように　走り続けるメロスのように<BR>純粋に何かを貫き　真実を伝える瞬き<BR>焦らずして生まれぬ興味　諦めずに伝えるメロディー<BR>泣き続ける　流れのように　走り続ける　流れのように行く<BR>流れ…<BR>流れ…<BR><BR>勝算は限りなくゼロに等しい<BR>でも　バカ正直に貫くことが愛しい<BR>他人から見たら　おバカさん<BR>このままでは　絶対に終わらさん<BR>てな　具合に生きてる人に<BR>憧れるだけなら　無力に等しい<BR>目に見える　物なんてたかが知れてる<BR>目を閉じることで　その中が見えてくる<BR>止めようも無い物　つまりそれは 「流れ」で<BR>流れて　流れて　時に身任せて<BR>その中で迷いながら　自分信じ貫いて<BR>ふらついて　ぐらついても　気付いたら上向いてる<BR>考えるな　損得　ひたすらに　貪欲<BR>向い風　受け止め　ひたむきに挑んどく<BR>そうやって　人は 「何か」 を続けるんだ<BR>「これは運命」 とかで　片付けるな<BR><BR>泣き続ける赤子のように　走り続けるメロスのように<BR>純粋に何かを貫き　真実を伝える瞬き<BR>焦らずして生まれぬ興味　諦めずに伝えるメロディー<BR>泣き続ける　流れのように　走り続ける　流れのように行く<BR>流れ…<BR>流れ…<BR><BR>止まりそうで　壊れそうな　僅かな望みで<BR>変わりそうで　変われない　曖昧な夜を走って<BR>止まりそうで　止まれない　明日へ向かって<BR>乗れそうな流れ　立ち止まらずにいざ行け<BR>流れに乗って　乗って<BR>強い風に乗って　蝶のように舞って<BR>向かい風も恐れず　手のなる方へ<BR>今　雨が降って　いつか川になって<BR>何事も恐れず　俺を待つ方へ<BR><BR>強い風に乗って　蝶のように舞って<BR>向い風も恐れず　手のなる方へ<BR>今　雨が降って　いつか川になって<BR>何事も恐れず　俺を待つ方へ行く<BR><BR>流れ…<BR>流れ…
